SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
K2INFRA,ST,235.25,235.25,231.1,231.1,231.1,243.25,31200,7240620.00,07-Oct-2024,26,INE0DEZ01013
KILITCH,EQ,336.8,348.95,328.05,328.65,328.1,335.1,10514,3556241.20,07-Oct-2024,518,INE729D01010
LIBAS,EQ,18.97,19.9,17.5,17.71,18.39,18.97,233484,4221351.52,07-Oct-2024,745,INE908V01012
MACOBSTECH,SM,142.5,152,138.2,147.85,149,145.25,169600,24681920.00,07-Oct-2024,79,INE0R0J01010
MGEL,BE,24.57,24.8,23.73,23.84,23.85,24.98,109688,2629535.58,07-Oct-2024,388,INE0APB01024
ADROITPP1,E1,6.2,6.2,5.4,5.4,5.4,5.87,22764,127505.50,07-Oct-2024,324,IN9737B01031
BHINVIT,IV,114.3,114.3,112.3,112.85,113,112.95,119093,13440900.74,07-Oct-2024,765,INE0NHL23019
PEARLPOLY,EQ,37.4,37.99,33.5,33.79,33.82,37.4,136687,4777168.36,07-Oct-2024,1898,INE844A01013
GKWLIMITED,EQ,3098.7,3139.4,2806.9,2850.5,2860,3090.6,2324,6713594.10,07-Oct-2024,360,INE528A01020
SCI,EQ,245.15,247.7,232.8,234.05,233.85,244.25,1716889,408398073.00,07-Oct-2024,21711,INE109A01011
UNILEX,ST,80.5,81.4,80.2,80.2,80.2,84.4,64000,5138960.00,07-Oct-2024,39,INE0B2801011
LLOYDS,SM,90.8,90.8,88.5,88.5,88.5,93,6000,538550.00,07-Oct-2024,6,INE0DTQ01028
LLOYDSME,EQ,987,987,891.3,908.55,902.45,972.65,883385,817110278.70,07-Oct-2024,66101,INE281B01032
MOM50,EQ,261.22,266.55,254,258.66,262.86,261.23,16432,4227765.73,07-Oct-2024,523,INF247L01536
BECTORFOOD,EQ,1850,1868.75,1780.05,1810.6,1812,1839.5,164206,297413070.75,07-Oct-2024,31815,INE495P01012
AILIMITED,ST,73.7,73.7,73.7,73.7,73.7,77.55,6000,442200.00,07-Oct-2024,2,INE0CAJ01017
ASHIANA,EQ,315,319,290.35,298,300.4,315.85,176105,52917587.05,07-Oct-2024,5495,INE365D01021
BEML,EQ,3717,3736.95,3424.4,3494.8,3535,3664,229990,811174489.60,07-Oct-2024,39398,INE258A01016
SATINDLTD,EQ,127.4,127.4,116.25,117.3,117.49,125.09,1006693,120572630.14,07-Oct-2024,8929,INE065D01027
DEEPINDS,EQ,429.9,434.8,401.95,405.15,406.9,427.8,330729,136066375.15,07-Oct-2024,5932,INE0FHS01024
ENSER,SM,277,277,276,276,276,290.5,12000,3314000.00,07-Oct-2024,6,INE0R9I01013
865LTF26,NN,1080,1080,1080,1080,1080,1070,1,1080.00,07-Oct-2024,1,INE027E07BC8
WESTLIFE,EQ,895,897,857.1,882.9,889.9,898.35,90867,79585903.55,07-Oct-2024,11515,INE274F01020
M&M,EQ,3028,3066.95,2982.9,3060.2,3062,3017.45,2732276,8282112553.40,07-Oct-2024,142221,INE101A01026
ASKAUTOLTD,EQ,413,415.5,384,388.95,389,412.15,871295,342306885.20,07-Oct-2024,33565,INE491J01022
BIL,EQ,625.55,668.4,616.45,618.15,620,648.9,10118,6349414.65,07-Oct-2024,1292,INE828A01016
GSPL,EQ,427.5,429.35,405.75,410.2,410.9,428.35,2084587,857245613.00,07-Oct-2024,46799,INE246F01010
SICALLOG,BE,176.13,176.13,176.13,176.13,176.13,185.41,107,18845.91,07-Oct-2024,3,INE075B01020
UNIPARTS,EQ,468,472.4,446.65,447.9,447,465.3,119567,54314454.45,07-Oct-2024,6677,INE244O01017
MANYAVAR,EQ,1279.4,1298.8,1246.25,1265.9,1265,1298.9,251974,319282188.80,07-Oct-2024,14662,INE825V01034
INDIFRA,SM,30.25,30.25,30.25,30.25,30.25,29.5,2000,60500.00,07-Oct-2024,1,INE0PS301014
YUKEN,EQ,1132.3,1170.05,1100,1107.6,1111,1153.3,10452,11801527.80,07-Oct-2024,1097,INE384C01016
82HUDCO27,N2,1100,1109.94,1100,1108.99,1108.99,1100.03,497,547854.53,07-Oct-2024,14,INE031A07840
APOLLO,EQ,101.1,102.31,96.9,97.39,97.1,101.62,1468890,144650848.90,07-Oct-2024,16877,INE713T01028
CLSEL,EQ,321.95,330.8,311.05,318.85,320,318.85,448454,142270859.95,07-Oct-2024,10697,INE419D01026
CMICABLES,BZ,5.62,5.9,5.33,5.75,5.33,5.62,18539,104925.68,07-Oct-2024,45,INE981B01011
PILITA,EQ,14.75,14.94,13.33,13.82,13.74,14.71,1190950,16648309.73,07-Oct-2024,2215,INE600A01035
PRSMJOHNSN,EQ,204.83,205,184.2,186.18,186.95,201.82,3641146,701771743.15,07-Oct-2024,45277,INE010A01011
SAAKSHI,ST,234,234.8,219.6,221.35,222,231.15,19200,4242540.00,07-Oct-2024,28,INE0PSK01027
DEVYANI,EQ,179.39,179.85,169.91,173.01,173.1,178.45,3197418,553505937.50,07-Oct-2024,69151,INE872J01023
FIBERWEB,BE,44,46,41.8,42.9,42.5,44.01,59270,2560394.59,07-Oct-2024,405,INE296C01020
GGBL,SM,395.5,399.85,355,362.1,362.85,391.4,171000,62355660.00,07-Oct-2024,274,INE0R8C01018
725GS2063,GS,105.6,105.99,105.25,105.25,105.99,106.95,12501,1319235.99,07-Oct-2024,7,IN0020230044
HERANBA,EQ,465,471.95,441,453.25,455.5,461.55,157282,71493963.20,07-Oct-2024,10090,INE694N01015
TNPL,EQ,208.5,208.5,200.5,201.02,201.99,206.77,136385,27673861.24,07-Oct-2024,4106,INE107A01015
TRENT,EQ,7307.2,7503.9,7284,7449.5,7489.9,7353.3,854385,6316237637.30,07-Oct-2024,79545,INE849A01020
INDORAMA,EQ,46.45,47.04,41.85,43.32,43.46,46.41,337178,14869264.02,07-Oct-2024,2915,INE156A01020
BIRLAMONEY,BE,145,145.98,135.96,135.96,135.96,143.12,73007,10018774.53,07-Oct-2024,719,INE865C01022
RBL,BE,1152,1187,1105.8,1105.8,1105.8,1164,2654,2965167.40,07-Oct-2024,247,INE244J01017
DEN,EQ,52.33,52.51,49.51,49.98,50,51.92,1608714,81074631.33,07-Oct-2024,9774,INE947J01015
FEDERALBNK,EQ,196,196.48,182.65,184.2,184,193.67,26530545,4943808939.63,07-Oct-2024,182516,INE171A01029
GPECO,SM,262,267.8,246,261.55,255.7,267.3,68400,17596980.00,07-Oct-2024,53,INE0S7E01015
HDFCNIFBAN,EQ,53.17,53.17,51.3,51.76,51.86,52.61,62930,3276528.50,07-Oct-2024,901,INF179KC1HY0
SKIPPERPP,E1,316.35,316.45,285.05,295.6,295.5,313.85,2554,763203.75,07-Oct-2024,191,IN9439E01012
XPROINDIA,EQ,1098.55,1108.4,1048.55,1053.45,1051,1092.25,21906,23277364.45,07-Oct-2024,1214,INE445C01015
INTERARCH,EQ,1353,1366.95,1254.6,1281,1271.75,1340.1,353137,455891701.95,07-Oct-2024,23360,INE00M901018
MINDACORP,EQ,597,602.1,558.6,562.1,563.95,596.55,619204,354196854.75,07-Oct-2024,32512,INE842C01021
MHHL,SM,59,59.95,57.35,57.35,57.35,61,16500,957375.00,07-Oct-2024,11,INE450S01011
SGBMR29XII,GB,8175,8198,8100,8115.44,8100,8141.26,258,2096840.08,07-Oct-2024,46,IN0020200427
876HUDCO28,ND,1129.9,1130,1120,1129.98,1129.98,1129.99,1721,1938355.98,07-Oct-2024,23,INE031A07949
GOLDBEES,EQ,64.5,64.5,63.5,63.81,63.86,63.99,13002565,828075018.18,07-Oct-2024,51188,INF204KB17I5
ONELIFECAP,BE,17.29,17.29,17.28,17.28,17.28,17.64,3140,54284.25,07-Oct-2024,12,INE912L01015
DHUNINV,EQ,2329.5,2350.5,2060,2098.3,2082,2275.35,4717,10334310.50,07-Oct-2024,1159,INE320L01011
GARFIBRES,EQ,3949,3971.9,3709.3,3866.8,3815,3949,18149,69374557.60,07-Oct-2024,5619,INE276A01018
SCPL,EQ,379,379,340.55,344.35,344.2,371.7,36102,12767446.45,07-Oct-2024,2143,INE501Y01019
SIYSIL,EQ,485.05,505,479.75,487.4,486.5,481.7,354871,176525482.85,07-Oct-2024,11410,INE076B01028
STERTOOLS,EQ,562,572.45,514.05,532.95,539,559.85,251595,135375939.30,07-Oct-2024,11372,INE334A01023
TATACOMM,EQ,2082.05,2096.4,1968.6,1980,1981.95,2082.05,520672,1043334117.35,07-Oct-2024,40456,INE151A01013
ADANIENT,EQ,3110.65,3128.5,2980.45,3018,3011,3110.65,1743454,5281520091.15,07-Oct-2024,99490,INE423A01024
AISL,SM,185.6,204,185.6,185.6,185.6,195.35,8400,1624080.00,07-Oct-2024,7,INE635Y01015
BEWLTD,SM,1397,1409,1360,1391.35,1376.1,1388.5,6500,9058737.50,07-Oct-2024,41,INE0HQI01014
BRIGHT,SZ,6.25,6.25,6.25,6.25,6.25,6.55,27000,168750.00,07-Oct-2024,9,INE684Z01010
PPL,EQ,595,595,526.65,536.7,531.1,584.65,191885,105020531.00,07-Oct-2024,9280,INE050001010
GRMOVER,EQ,242,242,206.85,214.05,212.75,240.95,421055,93940579.45,07-Oct-2024,7080,INE192H01020
SHEKHAWATI,BE,43.97,43.97,43.97,43.97,43.97,46.29,4612,202789.64,07-Oct-2024,104,INE268L01046
732IRFC25,NI,1020.5,1020.5,1009.01,1019,1019,1015.09,234,238506.24,07-Oct-2024,3,INE053F07827
TEGA,EQ,1933.55,1933.55,1819.55,1895.5,1920.15,1933.6,73072,136536492.50,07-Oct-2024,13718,INE011K01018
KRISHIVAL,SM,292.55,295,292.25,292.25,292.25,307.5,5000,1467025.00,07-Oct-2024,10,INE0GGO01015
KEL,SM,145,145,145,145,145,150,4800,696000.00,07-Oct-2024,4,INE0OWX01025
MANOMAY,BE,219.97,221.9,213.01,215.03,213.01,219.97,1497,322791.59,07-Oct-2024,46,INE784W01015
BEDMUTHA,EQ,219.95,219.95,204,209.11,211,214,38588,8013859.49,07-Oct-2024,1190,INE844K01012
PVRINOX,EQ,1620,1620,1545,1548.85,1550,1599.5,353021,554969596.25,07-Oct-2024,34707,INE191H01014
SHIVATEX,EQ,203.12,207.15,201.5,202.87,203,203.89,88144,17868242.09,07-Oct-2024,1018,INE705C01020
SRGHFL,EQ,355,355,320.6,323.15,321.05,343.95,6896,2299313.80,07-Oct-2024,1124,INE559N01010
SSFL,SM,349.8,358.2,321.35,344,347,325.65,121500,41357825.00,07-Oct-2024,213,INE0ON201012
TRU,BE,29.44,29.44,28.08,28.08,28.08,29.56,170183,4880752.14,07-Oct-2024,671,INE615R01029
TVVISION,BE,15.01,15.01,15.01,15.01,15.01,14.72,36461,547279.61,07-Oct-2024,53,INE871L01013
INDOBORAX,EQ,200,204.84,182.41,186.78,187,199.46,164796,31583362.96,07-Oct-2024,4026,INE803D01021
INDOUS,EQ,278.5,289.7,270,270.45,270,282.85,12386,3447389.00,07-Oct-2024,2330,INE250Z01010
ALLDIGI,EQ,1018,1029.05,955.5,983.4,988,1018.55,25833,25556555.85,07-Oct-2024,4308,INE835G01018
AVALON,EQ,550.6,564.95,527.45,544.9,548.75,561.95,140957,76673590.05,07-Oct-2024,5993,INE0LCL01028
CONFIPET,EQ,83.6,84,78.12,79.29,79.45,82.8,1194937,95664113.27,07-Oct-2024,11540,INE552D01024
POLYCAB,EQ,7187,7245.5,6980.1,7076.9,7059,7184.95,438613,3111247088.30,07-Oct-2024,59929,INE455K01017
RKEC,BE,132.39,132.39,132.39,132.39,132.39,126.09,112779,14930811.81,07-Oct-2024,395,INE786W01010
SAFARI,EQ,2535,2554.9,2388.15,2408.5,2412.95,2535.85,69418,169836706.05,07-Oct-2024,13939,INE429E01023
MUFTI,EQ,191.6,199,178.82,181.73,181.99,191.57,292222,53573625.99,07-Oct-2024,5562,INE220Q01020
PSUBNKIETF,EQ,68.62,68.91,65.25,66.33,67.2,67.77,267053,17775100.76,07-Oct-2024,3495,INF109KC10S8
ESSENTIA,EQ,3.81,3.81,3.41,3.46,3.49,3.74,10062848,35832230.56,07-Oct-2024,11750,INE418N01035
AWFIS,EQ,675,686.05,625,633.8,635,672.05,430144,274968122.70,07-Oct-2024,24488,INE108V01019
MAHABANK,EQ,58.51,58.87,55.6,55.84,56.25,57.65,11622901,658966433.46,07-Oct-2024,55110,INE457A01014
FORCAS,SM,117,117,101,101.9,101.85,113.45,24000,2558400.00,07-Oct-2024,15,INE0U2501017
ANUP,EQ,2653.25,2771,2630,2743.9,2745,2653.25,189206,510760072.95,07-Oct-2024,30568,INE294Z01018
TROM,SM,220,220,197,202,202,212.45,18000,3661320.00,07-Oct-2024,15,INE0SYV01018
UTISXN50,EQ,93.58,94.7,88.5,90.64,90.02,92.72,39091,3542743.71,07-Oct-2024,649,INF789F1AUU3
RETAIL,BE,50.5,50.5,47.75,47.75,47.75,50.27,11042,534986.34,07-Oct-2024,64,INE03DD01011
AMBUJACEM,EQ,615,619.35,586.65,590.35,590.55,610.7,3195158,1898302183.15,07-Oct-2024,91390,INE079A01024
ARCHIDPLY,BE,126.84,126.84,118.56,124.24,125.84,124.81,26983,3269702.12,07-Oct-2024,230,INE877I01016
ASTRAMICRO,EQ,844.25,850.05,790.2,803.2,818.95,843.35,367431,298100154.00,07-Oct-2024,33286,INE386C01029
AXISBPSETF,EQ,12.35,12.35,12.02,12.06,12.07,12.05,134551,1619380.42,07-Oct-2024,515,INF846K01Z04
PRIZOR,SM,185,187,165.1,165.1,165.1,183.45,92800,15666720.00,07-Oct-2024,58,INE0V9N01017
CREST,EQ,505.55,510,461.25,468.2,468,503.8,156938,74916484.65,07-Oct-2024,6143,INE559D01011
DIFFNKG,BE,213.32,213.32,213.32,213.32,213.32,203.17,943611,201291098.52,07-Oct-2024,4725,INE184O01015
ESCONET,ST,432,432,429.25,429.25,429.25,451.85,22400,9619600.00,07-Oct-2024,27,INE0RQZ01017
GOENKA,BZ,1.33,1.33,1.33,1.33,1.33,1.4,16632,22120.56,07-Oct-2024,36,INE516K01024
SIDDHIKA,SM,131.5,131.5,125,125,125,125.5,3000,388000.00,07-Oct-2024,3,INE0A1E01018
TVSMOTOR,EQ,2688,2700,2621.15,2637.85,2635,2687.5,658074,1743584188.10,07-Oct-2024,60687,INE494B01023
ADSL,EQ,262.95,268.4,241,244.55,243.1,262.95,640164,159826397.95,07-Oct-2024,10926,INE102I01027
CONCOR,EQ,885.9,889.75,858,868.3,869.2,881.05,2135446,1855445308.85,07-Oct-2024,68816,INE111A01025
SETFGOLD,EQ,64.24,65.8,64.24,65.71,65.75,65.91,2632841,172736622.21,07-Oct-2024,6147,INF200KA16D8
888ERFL28,N5,917.8,917.8,910,910,910,915,60,54623.40,07-Oct-2024,9,INE528S07110
EGOLD,EQ,77.75,78,76.7,77.3,77.3,77.45,76461,5908383.80,07-Oct-2024,79,INF754K01SE6
GLAXO,EQ,2751.5,2814.5,2586.05,2613.25,2595,2751.35,119958,318385368.60,07-Oct-2024,24261,INE159A01016
697GR2034,GS,99.98,99.99,99.98,99.99,99.99,99.98,500,49993.00,07-Oct-2024,5,IN0020240100
SMLISUZU,EQ,1895.1,1906.4,1790.6,1805,1811.7,1894.15,17156,31498180.35,07-Oct-2024,2094,INE294B01019
SRHHYPOLTD,EQ,773.35,821,736.85,769.85,766.5,766.9,318977,249154537.35,07-Oct-2024,11852,INE917H01012
JETAIRWAYS,BZ,40.93,40.93,38.1,38.23,38.69,39.95,42579,1659928.72,07-Oct-2024,507,INE802G01018
LINC,EQ,647.15,654.95,579.15,616.4,624,647.15,124244,76240733.35,07-Oct-2024,5671,INE802B01019
NGIL,EQ,42,43,40,40.78,40.01,41.55,89458,3724065.48,07-Oct-2024,1914,INE236Y01012
AEGISLOG,EQ,729.6,729.6,675,679.15,675,724.55,270277,186449412.15,07-Oct-2024,22455,INE208C01025
BLKASHYAP,EQ,92.35,92.35,85.99,87.33,88.39,91.93,1058061,93615781.73,07-Oct-2024,7175,INE350H01032
SANDUMA,EQ,484.45,495,450.05,452.2,452.5,480.05,159773,74699782.70,07-Oct-2024,5036,INE149K01016
SKFINDIA,EQ,5342,5342,5074.1,5162.5,5197.9,5314.15,53332,278534698.15,07-Oct-2024,10308,INE640A01023
TARACHAND,EQ,351,363.3,332,348.4,352.95,360.75,26144,9066439.85,07-Oct-2024,1397,INE555Z01012
KINGFA,EQ,3258.8,3274.7,3081,3123.3,3088.4,3246.1,10104,31748573.10,07-Oct-2024,2039,INE473D01015
MADRASFERT,EQ,101.5,102,94.5,95.09,94.99,101.09,249691,24217860.68,07-Oct-2024,3831,INE414A01015
MODEFENCE,EQ,71.68,71.68,67.5,68.59,68.85,70.67,1105281,75848037.37,07-Oct-2024,12402,INF247L01DJ0
AGROPHOS,EQ,47.7,49.1,44.6,44.91,44.8,47.31,273723,12918410.44,07-Oct-2024,3864,INE740V01019
ASTRAZEN,EQ,7442.65,8139,7440,7845.55,7790,7436.7,1116761,8813603828.80,07-Oct-2024,154393,INE203A01020
RPPINFRA,BE,177.91,179.8,169.01,169.01,169.01,177.91,124406,21190195.51,07-Oct-2024,1366,INE324L01013
SADHAV,SM,180,180.5,158,169.75,171.4,179.5,48000,8032920.00,07-Oct-2024,36,INE0K5H01010
SHYAMTEL,BE,13.19,13.19,12.15,12.57,12.7,12.79,3551,43868.02,07-Oct-2024,60,INE635A01023
SPECTSTM,SM,151.3,156.9,145,147.25,147,151.45,160000,23940600.00,07-Oct-2024,192,INE0OL001018
MAHEPC,EQ,129.7,129.7,122.85,126.53,127.2,127.75,76858,9674421.39,07-Oct-2024,1840,INE215D01010
ARVIND,EQ,342.6,347.95,327.7,340.25,344,341.1,582454,198069033.40,07-Oct-2024,29246,INE034A01011
BBTC,EQ,2710,2740.1,2450,2482.85,2485,2761.45,457018,1162682841.35,07-Oct-2024,56139,INE050A01025
863NHB29,N2,5925,5925,5925,5925,5925,5925,12,71100.00,07-Oct-2024,1,INE557F07090
ONWARDTEC,EQ,404.05,409,394.05,399,399.1,401.1,62936,25162199.60,07-Oct-2024,1517,INE229A01017
RAMCOSYS,EQ,387.2,389,361.25,377.15,378.25,386.2,71721,26777473.45,07-Oct-2024,3956,INE246B01019
RANASUG,EQ,22.2,22.38,20.71,20.81,20.94,22.14,857772,18124331.68,07-Oct-2024,3197,INE625B01014
SAPPHIRE,EQ,352.1,354.7,345.45,347.8,348.45,350.45,438581,153221986.70,07-Oct-2024,22764,INE806T01020
HGS,EQ,800,802.95,761.1,765.1,766,792.2,40493,31349740.15,07-Oct-2024,3825,INE170I01016
SLONE,ST,166.25,166.3,166.2,166.2,166.2,174.95,12800,2128000.00,07-Oct-2024,8,INE0SMA01017
THEMISMED,EQ,272.5,274,252.1,254.15,254.3,271.25,176314,45995591.75,07-Oct-2024,3261,INE083B01024
UNIHEALTH,SM,154.25,154.25,154.25,154.25,154.25,154.25,1000,154250.00,07-Oct-2024,1,INE0PRF01011
VR,SM,322,339,316,331,335,345,19200,6304000.00,07-Oct-2024,10,INE0QQM01017
JUBLFOOD,EQ,629.15,634.6,611.1,618.4,618.85,629.15,2608804,1612493878.30,07-Oct-2024,86811,INE797F01020
MANORG,BE,504.95,504.95,502.25,502.25,502.25,512.5,1009,507245.45,07-Oct-2024,42,INE370D01013
MEDPLUS,EQ,660,665.75,634.8,640.35,641.5,654.7,344678,221320625.50,07-Oct-2024,22106,INE804L01022
ANMOL,BE,31.35,31.35,30.1,30.23,30.2,31.02,65440,1993473.04,07-Oct-2024,413,INE02AR01019
CHENNPETRO,EQ,950,951.3,903.1,910.45,910,943.2,573885,528228529.30,07-Oct-2024,33792,INE178A01016
NIITLTD,EQ,164.2,168,155.04,157.9,157.8,163.29,999849,158990589.97,07-Oct-2024,9766,INE161A01038
ONGC,EQ,296,296.3,281.5,289.45,289,295.25,20917962,6023476567.90,07-Oct-2024,206146,INE213A01029
PVSL,EQ,219,222,208.4,209.28,210.25,217.46,55904,11812125.19,07-Oct-2024,2236,INE772T01024
948SCL26,N9,849,849,849,849,849,800,8,6792.00,07-Oct-2024,1,INE148I07PZ4
PSUBANKADD,EQ,69.59,69.59,64.75,66.46,67.5,67.54,36386,2404910.42,07-Oct-2024,474,INF740KA1SY9
BIRDYS,ST,85.15,89,81.1,84.05,81.1,85.15,13200,1109760.00,07-Oct-2024,9,INE0PC901019
IFGLEXPOR,EQ,594.05,594.05,560,562.85,565.25,593.8,10195,5820954.20,07-Oct-2024,957,INE133Y01011
JAMNAAUTO,EQ,115.4,115.65,108.97,111.12,111.4,114.16,3259774,362802993.70,07-Oct-2024,31165,INE039C01032
BSOFT,EQ,588.05,590.25,563.05,566.95,567.8,581.15,2599783,1497170561.20,07-Oct-2024,54482,INE836A01035
BOROLTD,EQ,410,411.95,390.1,401.95,396.3,410.55,184484,74081288.05,07-Oct-2024,8039,INE02PY01013
ORIENTPPR,EQ,47.05,47.4,43.62,43.97,44.25,46.89,1082047,48344090.88,07-Oct-2024,8468,INE592A01026
PARTYCRUS,SM,121,124,118,119.45,119.45,120.45,11000,1317850.00,07-Oct-2024,11,INE06ZX01015
FIEMIND,EQ,1640,1654.4,1575.5,1589.7,1604.95,1646.25,109386,175304091.15,07-Oct-2024,16548,INE737H01014
HONAUT,EQ,48480.2,48567.45,46827.95,47453.85,47321,48223,5089,242301308.00,07-Oct-2024,2547,INE671A01010
SHIVALIK,EQ,620.1,633.5,572.3,576.8,576.4,633.1,46162,27342339.40,07-Oct-2024,2511,INE788J01021
SOFTTECH,EQ,360.35,360.45,338.7,342,343,359.75,9554,3301879.85,07-Oct-2024,498,INE728Z01015
JASH,EQ,2196,2196,2036,2086.2,2090,2168.2,35184,73215695.65,07-Oct-2024,3765,INE039O01011
CENTENKA,EQ,655,670,606,618.65,621.9,645,68802,43050513.85,07-Oct-2024,3644,INE485A01015
COASTCORP,EQ,249.9,254.95,231.75,252.05,254,240.43,50970,12446471.85,07-Oct-2024,1556,INE377E01016
RAJINDLTD,SM,80.5,82.5,79,80.35,80,84.35,60000,4833900.00,07-Oct-2024,20,INE0PCU01012
RESPONIND,EQ,266.7,271.25,252.2,256.55,256.65,266.7,615000,163002186.95,07-Oct-2024,5058,INE688D01026
SARLAPOLY,BE,90,92,84.13,84.51,84.15,88.56,278102,24035398.25,07-Oct-2024,1276,INE453D01025
HSCL,EQ,636,639.75,595,599.25,596.95,634.65,2797469,1698338632.05,07-Oct-2024,60428,INE019C01026
SHREERAMA,BE,26.05,26.05,25.99,25.99,25.99,26.53,27446,713479.04,07-Oct-2024,68,INE879A01019
SBIN,EQ,800,804,765.4,770.65,774,796.65,24267990,18916063402.30,07-Oct-2024,429825,INE062A01020
TATAINVEST,EQ,6640,6690.15,6364.75,6432.35,6428.1,6631.45,36239,234916645.20,07-Oct-2024,11850,INE672A01018
MADHUSUDAN,SM,179.55,183.2,170.05,172.7,171.75,183.2,45000,7883300.00,07-Oct-2024,45,INE0P6701019
ASHOKA,EQ,246,246.8,228.05,229.99,230.34,243.53,2139020,500168246.65,07-Oct-2024,37891,INE442H01029
BANKA,EQ,110.8,113.85,106.14,106.41,106.14,111.73,30427,3290404.99,07-Oct-2024,428,INE862Y01015
PARIN,SM,325,340,321,338.85,338,331.8,11000,3628700.00,07-Oct-2024,11,INE00U801010
82IGT31,NJ,1028.95,1034,1028.95,1029,1029,1028.95,1435,1477439.00,07-Oct-2024,14,INE219X07264
SENCO,EQ,1429.7,1544,1336.4,1375.5,1376,1395.1,1573883,2260815773.20,07-Oct-2024,112920,INE602W01019
IPL,EQ,204.02,205.19,195.91,196.87,198.5,203.4,261066,52002264.17,07-Oct-2024,5138,INE0D6701023
ACLGATI,EQ,107.85,108.54,103.3,104.2,104.4,107.27,987828,103307833.08,07-Oct-2024,7785,INE152B01027
BAJAJ-AUTO,EQ,11774.4,11817,11525,11617.05,11628,11774.4,341323,3975037036.00,07-Oct-2024,62055,INE917I01010
SABAR,SM,19.1,19.1,18.2,18.4,18.4,19.75,85000,1580750.00,07-Oct-2024,16,INE0DZ101013
ETHOSLTD,EQ,3216.2,3283.7,3055,3131.85,3174,3248.3,46048,143946732.50,07-Oct-2024,11808,INE04TZ01018
TOTAL,BE,85.01,87.71,83.93,83.93,83.93,88.35,6617,561430.22,07-Oct-2024,139,INE336X01012
UNITEDPOLY,BE,128,129.98,121,124.38,125,127,22144,2716140.93,07-Oct-2024,166,INE368U01011
IZMO,BE,398.7,398.7,398.7,398.7,398.7,406.8,5772,2301296.40,07-Oct-2024,77,INE848A01014
SGBJAN29IX,GB,8097.07,8185,8097.07,8123.34,8145,8097.07,248,2019461.87,07-Oct-2024,68,IN0020200377
AHLUCONT,EQ,1125,1130.95,1070.3,1076.15,1083,1112.85,70935,77318756.30,07-Oct-2024,8510,INE758C01029
ARVEE,EQ,192.25,192.25,173,173.56,177.98,183.21,1104,196614.34,07-Oct-2024,179,INE006Z01016
SADBHAV,EQ,35.09,36.54,33.33,33.33,33.33,35.09,3018708,102152180.54,07-Oct-2024,3545,INE226H01026
DONEAR,BE,116.88,116.88,109.01,109.2,110.6,114.75,39147,4324169.22,07-Oct-2024,457,INE668D01028
EMAMIPAP,EQ,114.99,114.99,109.22,109.77,110,113.5,45739,5101119.63,07-Oct-2024,1216,INE830C01026
FEDFINA,EQ,115.3,116.85,110.5,111.91,112.04,115.21,539412,60552010.05,07-Oct-2024,9301,INE007N01010
GRAPHITE,EQ,577.05,579.75,529.6,535.3,536.85,576.4,1442614,791365870.85,07-Oct-2024,53676,INE371A01025
SUNLITE,SM,154,162.9,154,155.2,155.2,156.6,56400,8993820.00,07-Oct-2024,46,INE0U2N01013
TBOTEK,EQ,1770,1772.55,1665.05,1687,1689.95,1749.1,48018,81602796.55,07-Oct-2024,7302,INE673O01025
UFO,EQ,132.45,133.64,123.55,127.67,128.34,132.53,243102,30948800.60,07-Oct-2024,3526,INE527H01019
JCHAC,EQ,2375.1,2456.4,2152.1,2199.9,2198.2,2362.1,92555,206794724.60,07-Oct-2024,10192,INE782A01015
865IRFC29,NA,1152,1152,1150.01,1152,1152,1152.55,259,298172.98,07-Oct-2024,8,INE053F07686
SEPC,EQ,27.85,28.17,25.16,25.85,25.9,27.62,28296532,738859805.21,07-Oct-2024,40962,INE964H01014
HDFCQUAL,EQ,63.93,64.99,61.07,62.33,63.79,62.71,27768,1722850.16,07-Oct-2024,321,INF179KC1DL6
SHARDAMOTR,EQ,2338,2349.95,2182.35,2234.95,2251.1,2283.6,33205,73900433.20,07-Oct-2024,5097,INE597I01028
SMVD,SM,13.5,13.5,13.5,13.5,13.5,13.8,8080,109080.00,07-Oct-2024,2,INE702Y01013
SILVER,EQ,93.25,96,92.65,92.74,92.8,93.24,245428,22876606.06,07-Oct-2024,1089,INF209KB19F6
QUESTLAB,SM,108,108.5,107,107,107,112.5,9600,1035360.00,07-Oct-2024,8,INE0TNW01017
ELECON,EQ,675.45,675.45,621.05,624.95,631,675.8,903088,573976822.10,07-Oct-2024,48862,INE205B01031
VARROC,EQ,579,579.4,531.65,561.65,562.75,571.8,332269,184204971.35,07-Oct-2024,29441,INE665L01035
SENSEXETF,EQ,83.1,83.15,81.5,82.02,82.13,82.75,17851,1468779.49,07-Oct-2024,386,INF769K01KT9
MOREPENLAB,EQ,85.19,85.4,77.9,78.48,78.7,84.41,12382791,993628224.31,07-Oct-2024,66440,INE083A01026
BANSALWIRE,EQ,428.8,429,405.05,412.6,413.1,428.25,583786,240769090.35,07-Oct-2024,13081,INE0B9K01025
ORICONENT,EQ,37.95,37.95,34.9,35.83,35.73,37.4,689575,24713798.29,07-Oct-2024,3969,INE730A01022
PETRONET,EQ,361.4,361.8,344.95,346.5,347.8,357.85,3857803,1358225368.95,07-Oct-2024,42855,INE347G01014
